Brand,Model,SubFolder,Url,Filename
ABL,ABL Supernova / Supernova+,Chargers\DC Chargers\ABL,https://www.ablmobility.de/global/downloads/datenblaetter/abl-supernova/Wallbox_Datasheet_Supernova_EN_042026_1.pdf,ABL_Supernova_datasheet.pdf
50five,Advanced Flex 1.1,Chargers\AC Chargers\50five,https://www.manualslib.com/manual/3641658/Shell-Recharge-Advanced-Flex-1-1.html,50five_AdvancedFlex11_datasheet.html
Alfen,Eve Single S-line,Chargers\AC Chargers\Alfen,https://alfen.com/nl/media/1384/download,Alfen_EveSingleSline_datasheet.pdf
Alfen,Eve Single Pro-line,Chargers\AC Chargers\Alfen,https://chargingshop.eu/wp-content/uploads/2025/01/Alfen-Eve-Single-Pro-Line_DATASHEET.pdf,Alfen_EveSingleProline_datasheet.pdf
Alfen,Eve Double Pro-line,Chargers\AC Chargers\Alfen,https://eu-assets.contentstack.com/v3/assets/blt08d332658a89f766/bltf92153d6fdb75217/67e42201ffbcf7bde0f81747/904461xxx-ace-ds-1200-4.2-en_datasheet_eve_double_pro-line.pdf,Alfen_EveDoubleProline_datasheet.pdf
Alfen,Twin 5 Plus,Chargers\AC Chargers\Alfen,https://cdn.estg.eu/p/2/c/4/5/2c4564fbc85f4856402a6eda196f458459612ff7_Datasheet_Twin_5_Plus_EN_1_.pdf,Alfen_Twin5Plus_datasheet.pdf
Blue Current,U:Move,Chargers\AC Chargers\Blue Current,https://bluecurrent.nl/wp-content/uploads/2019/11/UMOVE-Installatie-handleiding-Ref-2019-11-13.pdf,BlueCurrent_UMove_datasheet.pdf
Blue Current,NanoCharge,Chargers\AC Chargers\Blue Current,https://deslimmejongens.nl/wp-content/uploads/2025/02/Blue-Current-Productsheet.pdf,BlueCurrent_NanoCharge_datasheet.pdf
EVBox,Elvi MID,Chargers\AC Chargers\EVBox,https://assets.cef.co.uk/downloads/pdg/evbox_elvi_datasheet/evbox_elvi_datasheet.pdf,EVBox_ElviMID_datasheet.pdf
Flexicharge,Public (2x22kW),Chargers\AC Chargers\Flexicharge,https://flexicharge.b-cdn.net/wp-content/uploads/2026/01/TS-NED-80050-Flexicharge-Public-2x-22-kW.pdf,Flexicharge_Public2x22kW_datasheet.pdf
Raedian,GEMINI,Chargers\AC Chargers\Raedian,https://www.raedian.com/wp-content/uploads/2025/07/Gemini-Datasheet.pdf,Raedian_GEMINI_datasheet.pdf
Raedian,NORA,Chargers\AC Chargers\Raedian,https://www.raedian.com/wp-content/uploads/2025/07/NORA-Datasheet.pdf,Raedian_NORA_datasheet.pdf
Ratio Electric,io6 4G,Chargers\AC Chargers\Ratio Electric,https://www.ratio-electric.com/media/files/Manual_Ratio_io6_EN_jun.23.pdf,RatioElectric_io64G_datasheet.pdf
Ratio Electric,Solid,Chargers\AC Chargers\Ratio Electric,https://www.ratio-electric.com/media/files/Manual%20Ratio%20Solid%20EN_feb.23.pdf,RatioElectric_Solid_datasheet.pdf
Tesla,Wall Connector Gen 3 MID,Chargers\AC Chargers\Tesla,https://energylibrary.tesla.com/docs/Public/Charging/WallConnector/Gen3/Install/3PT2/MID/en-us/GUID-E64AD189-C626-4201-9E0B-8B430EF4F6DB.html,Tesla_WallConnectorGen3MID_datasheet.html
Volt time,Source 2s,Chargers\AC Chargers\Volt time,https://alp-ev.com/wp-content/uploads/2025/10/Alp-EV_Datasheet_VoltTime_Source_2S_2025-01_.pdf,Volttime_Source2s_datasheet.pdf
Wallbox,Pulsar Plus,Chargers\AC Chargers\Wallbox,https://support.wallbox.com/wp-content/uploads/2021/12/EN_Pulsar_Plus_Datasheet_English.pdf,Wallbox_PulsarPlus_datasheet.pdf
Webasto,Unite,Chargers\AC Chargers\Webasto,https://asset.conrad.com/media10/add/160267/c1/-/de/002859859DS00/datasheet-2859859-webasto-sod-ac-unite-ac22-mid-4g-wallbox-type-2-32-a-no-of-ports-1-22-kw-app-wi-fi-rfid.pdf,Webasto_Unite_datasheet.pdf
Zaptec,Go 2,Chargers\AC Chargers\Zaptec,https://help.zaptec.com/objects/sa-migration-assets/aaffa4be-5f88-4e9a-9a9e-c16298de05c7/c2b59031a52f335e3232d2fa7b3104eabfa8512079396d32c1349154341f09f9.pdf,Zaptec_Go2_datasheet.pdf
Wallbox,"Quasar (original, legacy)",Chargers\DC Chargers\Wallbox,https://support.wallbox.com/wp-content/uploads/2022/11/EN_Quasar_Datasheet_English.pdf,Wallbox_Quasaroriginallegacy_datasheet.pdf
Saia-Burgess Controls,ALE3D5F (MID),Meters\Saia-Burgess Controls,https://taphome.com/compatibility/devices/sbcale3d5f/manufacturer/26-527_ENG_DS_EnergyMeter-ALE3-with-Modbus.pdf,Saia-Burgess_ALE3D5F_MID_datasheet.pdf
SmartWB,Individual,Chargers\AC Chargers\SmartWB,https://shop.evse-wifi.de/produkt/smartwb-wallbox-11kw/,SmartWB_Individual_ProductPage.pdf
SmartWB,Classic,Chargers\AC Chargers\SmartWB,https://shop.evse-wifi.de/produkt/smartwb-classic/,SmartWB_Classic_ProductPage.pdf
Eastron,SDM72D-M-2-MID (3K7),Meters\Eastron,https://www.eastroneurope.com/products/view/sdm72d-m-2-3k7,Eastron_SDM72D-M-2-MID_100A_datasheet.pdf
Eastron,SDM630-Modbus-MID,Meters\Eastron,https://www.eastroneurope.com/products/view/sdm630modbus,Eastron_SDM630-Modbus-MID_100A_datasheet.pdf
